system:index,date,mean_ST_K,satellite,timestamp,.geo
1_1_2_LE07_149036_20080901,2008-09-01,296.4481125,LANDSAT_7,1220246689780,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20081003,2008-10-03,294.190844,LANDSAT_7,1223011471417,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20081019,2008-10-19,288.7291088,LANDSAT_7,1224393872521,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20081104,2008-11-04,286.3660684,LANDSAT_7,1225776287966,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20081206,2008-12-06,278.8305968,LANDSAT_7,1228541112197,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20081222,2008-12-22,277.2965115,LANDSAT_7,1229923521085,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20090123,2009-01-23,272.6933398,LANDSAT_7,1232688332254,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20090208,2009-02-08,278.9197905,LANDSAT_7,1234070737973,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20090312,2009-03-12,280.9135451,LANDSAT_7,1236835555975,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20090531,2009-05-31,296.6897315,LANDSAT_7,1243747574545,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20090702,2009-07-02,297.585826,LANDSAT_7,1246512370754,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20090803,2009-08-03,299.4836634,LANDSAT_7,1249277161247,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20090920,2009-09-20,295.06379,LANDSAT_7,1253424356812,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20091006,2009-10-06,292.7283907,LANDSAT_7,1254806753975,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20091022,2009-10-22,288.2052953,LANDSAT_7,1256189163406,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20091225,2009-12-25,276.9624591,LANDSAT_7,1261718818340,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20100110,2010-01-10,276.1278501,LANDSAT_7,1263101234230,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20100315,2010-03-15,287.4162904,LANDSAT_7,1268630876009,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20100502,2010-05-02,292.4169797,LANDSAT_7,1272778078813,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20100619,2010-06-19,297.8556733,LANDSAT_7,1276925277090,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20100705,2010-07-05,297.3307045,LANDSAT_7,1278307680225,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20100822,2010-08-22,297.9081451,LANDSAT_7,1282454882755,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20100907,2010-09-07,300.4856162,LANDSAT_7,1283837284963,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20101009,2010-10-09,292.6083438,LANDSAT_7,1286602086693,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20101025,2010-10-25,287.0992039,LANDSAT_7,1287984496581,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20101110,2010-11-10,285.2691637,LANDSAT_7,1289366907360,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20101126,2010-11-26,280.3460793,LANDSAT_7,1290749319421,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20101212,2010-12-12,277.5298266,LANDSAT_7,1292131727980,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20110505,2011-05-05,296.1211781,LANDSAT_7,1304573364589,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20110606,2011-06-06,296.9261127,LANDSAT_7,1307338164300,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20110622,2011-06-22,300.0177237,LANDSAT_7,1308720561351,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20110809,2011-08-09,304.4493065,LANDSAT_7,1312867752556,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20110910,2011-09-10,291.9653989,LANDSAT_7,1315632546048,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20110926,2011-09-26,296.1697667,LANDSAT_7,1317014942684,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20111012,2011-10-12,291.7822558,LANDSAT_7,1318397341476,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20111113,2011-11-13,284.6813496,LANDSAT_7,1321162160849,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20111129,2011-11-29,280.6360085,LANDSAT_7,1322544570359,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20111215,2011-12-15,278.2903109,LANDSAT_7,1323926975688,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20111231,2011-12-31,276.1812864,LANDSAT_7,1325309387659,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20120201,2012-02-01,275.6018869,LANDSAT_7,1328074191402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20120405,2012-04-05,289.6312559,LANDSAT_7,1333603792905,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20120507,2012-05-07,277.862772,LANDSAT_7,1336368623578,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20120523,2012-05-23,289.3834739,LANDSAT_7,1337751025427,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20120624,2012-06-24,299.6070753,LANDSAT_7,1340515816713,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20120710,2012-07-10,298.6729507,LANDSAT_7,1341898231009,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20120912,2012-09-12,296.5583964,LANDSAT_7,1347427872919,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20120928,2012-09-28,294.7422448,LANDSAT_7,1348810282795,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20121014,2012-10-14,290.0269633,LANDSAT_7,1350192690919,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20121030,2012-10-30,286.7522224,LANDSAT_7,1351575098393,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20121115,2012-11-15,281.3689566,LANDSAT_7,1352957504706,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20121201,2012-12-01,280.0024195,LANDSAT_7,1354339906620,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20121217,2012-12-17,267.1331451,LANDSAT_7,1355722314043,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20130102,2013-01-02,276.8308989,LANDSAT_7,1357104717937,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20130219,2013-02-19,281.3986121,LANDSAT_7,1361251918886,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20130307,2013-03-07,282.8741833,LANDSAT_7,1362634316677,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20130424,2013-04-24,291.6764799,LANDSAT_7,1366781502143,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20130611,2013-06-11,300.2892607,LANDSAT_7,1370928688587,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20130713,2013-07-13,300.5089274,LANDSAT_7,1373693471553,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20130729,2013-07-29,301.5725865,LANDSAT_7,1375075863893,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20131001,2013-10-01,297.2665109,LANDSAT_7,1380605496566,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20131102,2013-11-02,285.2241222,LANDSAT_7,1383370313053,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20131118,2013-11-18,281.7817853,LANDSAT_7,1384752718408,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20131220,2013-12-20,276.9872524,LANDSAT_7,1387517528748,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20140105,2014-01-05,265.3568353,LANDSAT_7,1388899934649,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20140427,2014-04-27,290.2564457,LANDSAT_7,1398576780445,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20140513,2014-05-13,291.296881,LANDSAT_7,1399959186147,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20140529,2014-05-29,287.0826374,LANDSAT_7,1401341590560,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20140614,2014-06-14,298.3601083,LANDSAT_7,1402723992183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20140630,2014-06-30,297.3005078,LANDSAT_7,1404106397628,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20140918,2014-09-18,294.8064192,LANDSAT_7,1411018409824,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20141004,2014-10-04,295.0705645,LANDSAT_7,1412400822090,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20150108,2015-01-08,276.5006899,LANDSAT_7,1420695261787,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20150209,2015-02-09,278.8460473,LANDSAT_7,1423460069538,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20150313,2015-03-13,277.2779182,LANDSAT_7,1426224883476,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20150414,2015-04-14,291.944103,LANDSAT_7,1428989700662,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20150516,2015-05-16,294.6636867,LANDSAT_7,1431754514711,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20150601,2015-06-01,293.271893,LANDSAT_7,1433136919091,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20150617,2015-06-17,297.4276881,LANDSAT_7,1434519324768,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20150703,2015-07-03,296.6824716,LANDSAT_7,1435901727639,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20150804,2015-08-04,300.7596147,LANDSAT_7,1438666535910,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20150820,2015-08-20,299.7070869,LANDSAT_7,1440048938892,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20150905,2015-09-05,298.3448924,LANDSAT_7,1441431339721,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20151007,2015-10-07,292.9864864,LANDSAT_7,1444196150088,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20151023,2015-10-23,289.3029118,LANDSAT_7,1445578568391,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20160212,2016-02-12,265.20478,LANDSAT_7,1455255460048,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20160228,2016-02-28,284.6268304,LANDSAT_7,1456637863698,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20160315,2016-03-15,284.002318,LANDSAT_7,1458020273537,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20160502,2016-05-02,294.5740367,LANDSAT_7,1462167490513,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20160518,2016-05-18,296.5061692,LANDSAT_7,1463549892182,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20160619,2016-06-19,301.885274,LANDSAT_7,1466314701499,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20160705,2016-07-05,302.9480171,LANDSAT_7,1467697101615,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20160721,2016-07-21,302.8345336,LANDSAT_7,1469079503057,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20160806,2016-08-06,281.8375656,LANDSAT_7,1470461905181,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20160907,2016-09-07,300.8998095,LANDSAT_7,1473226710159,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20160923,2016-09-23,296.7707257,LANDSAT_7,1474609112241,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20161009,2016-10-09,294.9342253,LANDSAT_7,1475991513334,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20161025,2016-10-25,290.5766859,LANDSAT_7,1477373910219,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20170113,2017-01-13,261.3808679,LANDSAT_7,1484285878041,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20170318,2017-03-18,285.0518522,LANDSAT_7,1489815479315,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20170403,2017-04-03,290.591426,LANDSAT_7,1491197883041,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20170419,2017-04-19,293.6269347,LANDSAT_7,1492580290441,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20170505,2017-05-05,292.4083808,LANDSAT_7,1493962695430,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20170708,2017-07-08,300.9673841,LANDSAT_7,1499492307571,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20170724,2017-07-24,302.7127472,LANDSAT_7,1500874707183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20170809,2017-08-09,303.1223636,LANDSAT_7,1502257104961,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20170910,2017-09-10,298.9997663,LANDSAT_7,1505021903882,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20170926,2017-09-26,295.4602012,LANDSAT_7,1506404303274,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20171012,2017-10-12,293.2847465,LANDSAT_7,1507786705435,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20171028,2017-10-28,288.1032644,LANDSAT_7,1509169106311,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20171113,2017-11-13,281.6930107,LANDSAT_7,1510551504029,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20171231,2017-12-31,276.6238025,LANDSAT_7,1514698678648,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20180116,2018-01-16,276.4632307,LANDSAT_7,1516081065006,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20180305,2018-03-05,282.973444,LANDSAT_7,1520228227556,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20180422,2018-04-22,288.4452255,LANDSAT_7,1524375385339,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20180508,2018-05-08,291.9946456,LANDSAT_7,1525757767197,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20180524,2018-05-24,296.8206529,LANDSAT_7,1527140152906,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20180609,2018-06-09,297.3574817,LANDSAT_7,1528522536842,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20180625,2018-06-25,300.4151236,LANDSAT_7,1529904918927,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20180812,2018-08-12,289.9086486,LANDSAT_7,1534052065571,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20180828,2018-08-28,299.8893905,LANDSAT_7,1535434446500,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20180913,2018-09-13,300.0565375,LANDSAT_7,1536816825787,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20181015,2018-10-15,290.4641748,LANDSAT_7,1539581579480,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20181031,2018-10-31,282.8167568,LANDSAT_7,1540963959058,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20181116,2018-11-16,281.4160102,LANDSAT_7,1542346337047,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20181218,2018-12-18,277.0016444,LANDSAT_7,1545111086299,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20190409,2019-04-09,291.4759621,LANDSAT_7,1554787673601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20190425,2019-04-25,290.8783871,LANDSAT_7,1556170038517,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20190527,2019-05-27,293.9634243,LANDSAT_7,1558934765291,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20190628,2019-06-28,296.9846776,LANDSAT_7,1561699495702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20190714,2019-07-14,299.9430607,LANDSAT_7,1563081858733,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20190730,2019-07-30,301.8255162,LANDSAT_7,1564464220387,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20190815,2019-08-15,300.890291,LANDSAT_7,1565846580791,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20190916,2019-09-16,301.9747957,LANDSAT_7,1568611297798,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20191002,2019-10-02,294.000663,LANDSAT_7,1569993656683,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20191119,2019-11-19,274.1883526,LANDSAT_7,1574140730482,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20191205,2019-12-05,274.761793,LANDSAT_7,1575523084067,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20200122,2020-01-22,264.7304215,LANDSAT_7,1579670138171,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20200207,2020-02-07,277.7565641,LANDSAT_7,1581052489898,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20200223,2020-02-23,281.5905377,LANDSAT_7,1582434839934,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20200427,2020-04-27,290.0975207,LANDSAT_7,1587964223978,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20200513,2020-05-13,290.0445933,LANDSAT_7,1589346565742,"{""type"":""MultiPoint"",""coordinates"":[]}"
